id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
161199,3424299,1779111513740,-3.24,8.55,3.42,1.4375,-2.8125,-0.875,-0.45037842,-0.1138916,-0.56152344,-0.6847534,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161202,3424324,1779111513769,-3.12,8.43,3.48,1.5625,-4.0625,-0.8125,-0.45056152,-0.11444092,-0.5612793,-0.6847534,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161204,3424345,1779111513799,-3.15,8.52,3.34,1.3125,-0.75,-1.0625,-0.45056152,-0.11456299,-0.56140137,-0.68463135,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161207,3424364,1779111513829,-3.35,8.55,3.38,0.875,-0.625,-0.875,-0.45037842,-0.11437988,-0.5615845,-0.68463135,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161208,3424386,1779111513830,-3.26,8.51,3.33,0.6875,-2.5,-1.0625,-0.45074463,-0.11462402,-0.56140137,-0.68444824,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161210,3424400,1779111513857,-3.27,8.42,3.31,0.0625,-1.5625,-0.6875,-0.4508667,-0.11468506,-0.56134033,-0.68444824,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161213,3424423,1779111513887,-3.36,8.38,3.36,-0.5625,-0.25,0.0625,-0.45111084,-0.1149292,-0.5612793,-0.6843262,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161214,3424443,1779111513888,-3.38,8.3,3.48,-0.5625,-1.25,0.5,-0.4512329,-0.114990234,-0.5610962,-0.6843872,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161216,3424459,1779111513917,-3.33,8.31,3.53,-0.4375,-2.125,0.75,-0.45129395,-0.115112305,-0.5609741,-0.6843872,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161219,3424487,1779111513947,-3.17,8.32,3.44,-0.375,-2.5625,1.0,-0.45147705,-0.115722656,-0.56048584,-0.6845703,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161220,3424503,1779111513955,-3.06,8.3,3.46,0.3125,-0.25,-0.125,-0.45147705,-0.11584473,-0.56030273,-0.6846924,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161222,3424524,1779111513977,-2.98,8.45,3.44,0.1875,0.5625,-0.4375,-0.45135498,-0.11590576,-0.56018066,-0.68481445,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161225,3424543,1779111514013,-3.29,8.4,3.48,0.5,1.5,-1.625,-0.45135498,-0.115600586,-0.56030273,-0.68481445,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161226,3424563,1779111514013,-3.28,8.4,3.42,0.375,-0.4375,-2.0625,-0.4527588,-0.11639404,-0.5601196,-0.6838989,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161228,3424588,1779111514037,-3.18,8.46,3.41,0.625,-0.125,-1.9375,-0.45300293,-0.11633301,-0.56018066,-0.6837158,2026-05-18T18:11:09.497317,4,Device1hookfront,1
