id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
157406,14445987,1779111228819,-0.0047138953,0.50620633,-9.643075,-0.10331973,-0.01609826,-0.21126054,176.99547,0.03933869,165.19217,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157411,14446047,1779111228882,-0.0071067177,0.51099205,-9.655039,-0.17331973,0.123901606,-0.14126055,176.92023,0.04764055,165.19215,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157418,14446107,1779111228939,-0.009499541,0.5133849,-9.643075,-0.10331973,0.19390154,-0.07126056,176.99287,0.067204356,165.19226,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157423,14446167,1779111228998,0.0024645727,0.4990279,-9.657433,-0.17331973,0.053901672,-0.07126056,177.03172,0.002403772,165.1923,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157430,14446227,1779111229058,-0.009499541,0.4990279,-9.645469,-0.24331972,0.053901672,-0.21126054,177.04083,0.07741378,165.1924,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157435,14446288,1779111229119,7.1750066e-05,0.5038135,-9.655039,-0.17331973,0.053901672,-0.21126054,177.01526,0.0062018395,165.19246,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157442,14446347,1779111229179,0.0120358635,0.51099205,-9.652647,-18.02332,0.123901606,-0.14126055,176.97066,-0.059046045,165.19252,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157447,14446408,1779111229239,-0.0023210726,0.48945665,-9.647861,-0.17331973,0.123901606,-0.0012605488,177.03587,-0.021100042,165.19247,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157453,14446467,1779111229300,-0.0047138953,0.48945665,-9.664611,-0.24331972,0.19390154,0.068739444,177.09604,0.024323884,165.19246,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157459,14446527,1779111229359,0.0120358635,0.49663508,-9.664611,-0.24331972,0.123901606,-0.07126056,177.0682,-0.046071954,165.19249,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157465,14446587,1779111229419,0.0072502177,0.50142074,-9.638289,17.746681,0.123901606,-0.14126055,176.99895,-0.041168205,165.1926,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157471,14446647,1779111229479,-0.0023210726,0.5277418,-9.645469,-0.17331973,0.123901606,-0.14126055,176.92921,-0.011924494,165.19269,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157477,14446708,1779111229539,-0.016678007,0.50142074,-9.659825,-0.17331973,0.053901672,-0.14126055,176.97961,0.044292532,165.19275,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
