id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
172104,15068234,1779111965451,-0.050115008,0.22752365,-9.406186,0.040599823,-0.11928129,-0.0672003,178.5986,0.29859436,225.5493,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172110,15068294,1779111965512,-0.06207913,0.24666624,-9.415757,-0.02940023,-0.04928112,-0.0672003,178.53943,0.3457195,225.549,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172116,15068354,1779111965577,-0.06207913,0.23948777,-9.413364,0.110599816,-0.04928112,-0.1372003,178.54701,0.4208999,225.54909,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172122,15068415,1779111965631,-0.057293486,0.2514519,-9.4014,-0.02940023,-0.04928112,-0.0672003,178.49103,0.37005422,225.54874,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172128,15068474,1779111965692,-0.045329362,0.24666624,-9.410972,0.040599823,-0.04928112,-0.1372003,178.49709,0.2947101,225.54883,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172133,15068535,1779111965752,-0.045329362,0.23948777,-9.415757,-0.02940023,-0.04928112,-0.1372003,178.56686,0.26589385,225.54921,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172140,15068594,1779111965813,-0.057293486,0.23709494,-9.415757,-0.02940023,-0.11928129,0.0027996898,178.55838,0.34108517,225.54916,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172145,15068654,1779111965874,-0.0596863,0.23948777,-9.41815,-0.02940023,-0.11928129,-0.0672003,178.51564,0.4034449,225.5489,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172152,15068714,1779111965933,-0.06686476,0.23948777,-9.406186,-0.02940023,-0.04928112,-0.1372003,178.59021,0.41412872,225.54947,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172157,15068774,1779111965993,-0.064471945,0.24427342,-9.420543,0.040599823,-0.04928112,0.0027996898,178.51765,0.39286268,225.54897,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
