id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
166057,3729567,1779111819020,-3.61,-0.76,9.05,0.0,-0.125,-0.1875,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166060,3729588,1779111819052,-3.61,-0.77,9.07,0.0,0.1875,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166061,3729605,1779111819053,-3.61,-0.78,9.07,0.0625,0.0625,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166063,3729627,1779111819083,-3.61,-0.76,9.05,-0.125,0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166065,3729644,1779111819109,-3.59,-0.76,9.07,0.0,-0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166066,3729670,1779111819111,-3.61,-0.76,9.05,0.125,-0.0625,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166070,3729686,1779111819142,-3.6,-0.78,9.08,0.125,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166071,3729709,1779111819169,-3.6,-0.77,9.07,0.125,0.25,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166072,3729725,1779111819170,-3.61,-0.77,9.03,0.125,-0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166075,3729749,1779111819198,-3.6,-0.78,9.06,0.1875,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166077,3729768,1779111819231,-3.6,-0.76,9.04,0.0625,0.0625,0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166078,3729793,1779111819263,-3.61,-0.77,9.08,0.125,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166079,3729810,1779111819263,-3.61,-0.77,9.08,0.125,0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166083,3729837,1779111819298,-3.58,-0.79,9.07,-0.0625,-0.0625,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166086,3729849,1779111819323,-3.59,-0.75,9.07,-0.0625,0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166087,3729873,1779111819324,-3.61,-0.77,9.07,-0.0625,-0.3125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166089,3729890,1779111819352,-3.61,-0.76,9.07,0.0,0.1875,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166091,3729914,1779111819380,-3.61,-0.76,9.05,-0.0625,0.0,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166092,3729934,1779111819381,-3.59,-0.78,9.05,0.0625,0.1875,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166096,3729955,1779111819439,-3.6,-0.76,9.06,0.0,0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166097,3729974,1779111819440,-3.59,-0.78,9.03,-0.1875,0.125,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166100,3729995,1779111819470,-3.62,-0.76,9.05,-0.1875,0.0,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166101,3730017,1779111819470,-3.59,-0.78,9.07,0.0,0.0,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166103,3730034,1779111819499,-3.61,-0.76,9.05,-0.125,0.0,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166104,3730054,1779111819503,-3.6,-0.78,9.09,-0.25,-0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166107,3730077,1779111819529,-3.61,-0.78,9.04,-0.0625,0.0625,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166109,3730096,1779111819559,-3.62,-0.75,9.09,0.0,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166111,3730122,1779111819591,-3.61,-0.75,9.08,0.125,0.0,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166112,3730139,1779111819591,-3.61,-0.79,9.07,0.0,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166114,3730159,1779111819621,-3.59,-0.77,9.06,0.0,0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166117,3730181,1779111819650,-3.62,-0.76,9.04,-0.0625,0.0625,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166118,3730197,1779111819652,-3.61,-0.76,9.08,-0.0625,-0.0625,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166121,3730221,1779111819678,-3.59,-0.78,9.03,-0.0625,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166122,3730237,1779111819679,-3.6,-0.77,9.08,-0.125,0.25,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166124,3730263,1779111819707,-3.61,-0.78,9.08,0.0,0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166127,3730278,1779111819737,-3.61,-0.78,9.09,-0.0625,0.1875,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166129,3730302,1779111819767,-3.59,-0.77,9.09,-0.0625,-0.125,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166130,3730324,1779111819768,-3.6,-0.78,9.05,0.0,0.0,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166133,3730343,1779111819798,-3.6,-0.76,9.06,-0.0625,0.0,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166135,3730366,1779111819827,-3.59,-0.76,9.07,-0.125,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166136,3730385,1779111819829,-3.6,-0.77,9.04,-0.1875,-0.125,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166139,3730409,1779111819857,-3.6,-0.78,9.09,0.0,0.0625,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166140,3730431,1779111819887,-3.59,-0.77,9.04,-0.0625,0.0625,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166141,3730446,1779111819888,-3.61,-0.77,9.09,-0.0625,-0.0625,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166145,3730467,1779111819918,-3.62,-0.77,9.08,0.0625,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166146,3730490,1779111819947,-3.6,-0.76,9.05,-0.0625,0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166147,3730507,1779111819949,-3.62,-0.78,9.06,0.0625,0.0625,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166151,3730533,1779111819987,-3.63,-0.77,9.06,-0.25,0.375,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166152,3730548,1779111820008,-3.6,-0.78,9.06,0.125,-0.1875,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166156,3730572,1779111820039,-3.62,-0.77,9.05,0.0,0.0,-0.125,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166157,3730587,1779111820040,-3.6,-0.77,9.06,-0.0625,0.0,0.0,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166158,3730610,1779111820069,-3.6,-0.77,9.09,0.0,0.25,0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
166162,3730638,1779111820101,-3.6,-0.77,9.09,-0.125,-0.125,-0.0625,0.81811523,0.07220459,0.18200684,-0.5406494,2026-05-18T18:11:15.648505,5,Device3Jab,1
