session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1d,3,Left Wrist,3629652,1779733804519,20.21477,-6.8671045,-1.3399806,12.785776,-86.7503,151.44922,-93.82055,-74.4003,328.42133,0.0
1d,1,Left Ankle,3829672,1779733804541,-9.74,-1.19,0.25,1.75,-0.5625,2.4375,-0.60339355,0.44085693,-0.5515747,-0.37060547
1d,2,Right Ankle,871657,1779733804544,-8.4544935,1.5987406,3.9457645,-3.643362,3.4462404,8.467619,35.829655,76.04416,236.07759,0.0
1d,1,Left Ankle,3829690,1779733804569,-9.76,-1.2,0.31,1.125,0.375,2.75,-0.6035156,0.44036865,-0.5516968,-0.3708496
1d,1,Left Ankle,3829708,1779733804572,-9.7,-1.17,0.27,0.6875,1.4375,3.125,-0.60339355,0.4399414,-0.5519409,-0.37109375
1d,4,Right Wrist,29832640,1779733804572,10.302795,-10.231811,0.13160524,18.695042,-211.04889,-120.10628,-122.41672,-58.522106,221.47531,0.0
1d,3,Left Wrist,3629712,1779733804579,16.615963,-6.206685,-2.457429,27.205776,-114.4003,155.50922,-94.1144,-74.30497,328.72318,0.0
1d,1,Left Ankle,3829729,1779733804600,-9.67,-1.2,0.15,0.125,1.0625,2.75,-0.60321045,0.43969727,-0.55218506,-0.3713379
1d,2,Right Ankle,871748,1779733804605,-8.531064,1.5341344,4.0701914,-8.123362,16.60624,11.477619,35.748497,76.00147,236.00317,0.0
1d,1,Left Ankle,3829751,1779733804629,-9.69,-1.14,0.11,-0.1875,0.1875,3.0625,-0.6029663,0.43927002,-0.55249023,-0.37182617
1d,1,Left Ankle,3829771,1779733804631,-9.8,-1.11,0.19,-0.4375,-0.6875,2.9375,-0.60284424,0.4389038,-0.55267334,-0.37219238
1d,4,Right Wrist,29832701,1779733804632,9.01785,0.10279168,0.08374879,-157.77496,-157.4289,-131.86627,-122.58788,-58.58959,221.61148,0.0
1d,3,Left Wrist,3629772,1779733804640,13.158334,-6.6541433,-2.8115666,93.56577,-108.310295,141.57922,-94.35214,-74.1999,328.99268,0.0
1d,1,Left Ankle,3829789,1779733804658,-9.66,-1.18,0.18,-0.25,0.4375,2.625,-0.6027832,0.43878174,-0.5527344,-0.37231445
1d,1,Left Ankle,3829813,1779733804689,-9.8,-1.18,0.2,-0.125,2.5625,3.0625,-0.6022339,0.4385376,-0.5533447,-0.3725586
1d,1,Left Ankle,3829831,1779733804690,-9.67,-1.16,0.3,-0.1875,4.75,4.4375,-0.6017456,0.43829346,-0.5539551,-0.3727417
1d,4,Right Wrist,29832760,1779733804691,6.5029936,-7.7169533,1.6390836,69.02504,-139.7889,-77.54627,-122.56013,-58.57356,221.6374,0.0
1d,3,Left Wrist,3629833,1779733804700,12.665411,-8.783755,-1.5050855,163.28577,-69.3203,138.91922,-94.41158,-74.0752,329.11026,0.0
1d,1,Left Ankle,3829853,1779733804719,-9.76,-1.13,0.34,-0.375,5.8125,4.1875,-0.6010132,0.43823242,-0.55474854,-0.3727417
1d,1,Left Ankle,3829871,1779733804749,-9.51,-1.2,0.07,1.0625,8.9375,4.9375,-0.6001587,0.43823242,-0.5559082,-0.37249756
1d,1,Left Ankle,3829893,1779733804749,-9.81,-1.06,0.19,1.375,11.0625,5.5625,-0.598938,0.4381714,-0.55737305,-0.37225342
1d,4,Right Wrist,29832821,1779733804750,6.0387864,1.6318051,-2.3114667,-24.144958,-99.39889,-90.986275,-122.7366,-58.636765,221.80501,0.0
1d,2,Right Ankle,871807,1779733804755,-8.57892,1.620276,3.6729827,-7.633362,25.42624,13.787619,35.689117,75.95871,235.95035,0.0
1d,3,Left Wrist,3629892,1779733804759,13.088942,-10.59273,0.44506502,123.105774,-22.6303,165.93922,-94.33145,-73.94623,329.0755,0.0
1d,1,Left Ankle,3829915,1779733804779,-9.36,-1.21,-0.05,1.75,9.375,4.8125,-0.5979004,0.4381714,-0.5588379,-0.37182617
1d,1,Left Ankle,3829939,1779733804809,-9.85,-0.9,-0.24,1.75,7.6875,6.8125,-0.5968628,0.4378662,-0.5602417,-0.3717041
1d,1,Left Ankle,3829956,1779733804810,-9.45,-1.1,-0.42,1.6875,5.375,3.75,-0.59606934,0.4376831,-0.5612793,-0.37164307
1d,4,Right Wrist,29832880,1779733804810,4.493023,-5.3791656,-0.98105735,68.81504,-49.83889,-72.78628,-122.66738,-58.60337,221.78119,0.0
1d,3,Left Wrist,3629952,1779733804818,16.321644,-9.592529,3.8955152,85.16577,39.319702,165.72922,-94.08897,-73.84951,328.86612,0.0
1d,1,Left Ankle,3829978,1779733804835,-9.48,-1.03,-0.31,1.875,2.125,4.0625,-0.5957031,0.4373169,-0.5619507,-0.37158203
1d,2,Right Ankle,871970,1779733804843,-9.263268,2.7090104,1.5337993,-9.943362,34.24624,15.117619,35.98925,75.89391,236.25354,0.0
1d,1,Left Ankle,3829994,1779733804867,-9.41,-1.08,-0.22,1.6875,0.25,4.1875,-0.59552,0.43676758,-0.56243896,-0.37182617
1d,4,Right Wrist,29832941,1779733804869,3.062115,-1.541078,-2.481357,164.50504,-14.208889,-42.12627,-122.73331,-58.584938,221.89276,0.0
1d,3,Left Wrist,3630012,1779733804878,17.14956,-6.6661077,6.075377,98.465775,76.8397,165.72922,-93.77336,-73.7845,328.58746,0.0
1d,1,Left Ankle,3830020,1779733804901,-8.82,-1.0,-0.32,2.3125,-0.75,5.1875,-0.59503174,0.4354248,-0.5634155,-0.37268066
1d,1,Left Ankle,3830035,1779733804901,-10.24,-0.71,-0.13,0.0,-0.9375,18.0,-0.5944824,0.4345703,-0.5640259,-0.37365723
1d,1,Left Ankle,3830059,1779733804925,-9.23,-1.11,-0.07,3.6875,-5.4375,7.3125,-0.59490967,0.4331665,-0.564209,-0.3743286
1d,4,Right Wrist,29833000,1779733804929,1.9398808,-10.071491,-0.552742,27.305038,19.041111,5.333728,-122.64329,-58.53964,221.82068,0.0
1d,2,Right Ankle,872047,1779733804933,-8.657884,2.3572655,1.7778672,-7.703362,23.11624,12.457619,36.269302,75.8532,236.52974,0.0
1d,3,Left Wrist,3630072,1779733804944,19.740988,-4.687243,10.353744,127.02577,120.939705,98.87923,-93.40974,-73.75995,328.26846,0.0
1d,1,Left Ankle,3830084,1779733804956,-10.06,-0.71,-0.13,2.5,-4.4375,10.9375,-0.59490967,0.43084717,-0.5649414,-0.37591553
1d,1,Left Ankle,3830098,1779733804957,-9.58,-0.86,0.0,3.6875,-4.25,6.4375,-0.59503174,0.43023682,-0.5650635,-0.3762207
1d,1,Left Ankle,3830122,1779733804985,-9.67,-0.84,0.16,3.0,-3.0625,7.5,-0.59521484,0.42834473,-0.5656128,-0.3772583
1d,4,Right Wrist,29833060,1779733804989,4.746662,-0.9931214,-7.063612,13.025041,18.971111,40.543728,-122.744255,-58.51307,221.90375,0.0
1d,3,Left Wrist,3630132,1779733804997,17.661627,-3.488439,2.4454646,191.49577,119.1197,84.52922,-93.03054,-73.76266,327.95648,0.0
