session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
3a,3,Left Wrist,4488067,1779734662907,11.679568,-8.374583,-4.503292,158.38577,13.489698,86.83922,-95.76547,-49.369778,326.65234,0.0
3a,1,Left Ankle,4688068,1779734662925,-8.19,-1.91,-3.62,-0.5,15.5625,4.75,-0.47210693,0.5914917,-0.5389404,-0.369812
3a,4,Right Wrist,30690994,1779734662934,4.002494,0.028613515,2.2037897,-33.03496,38.22111,9.253728,-140.12376,-66.871826,209.17397,0.0
3a,1,Left Ankle,4688085,1779734662962,-8.99,-1.48,-4.07,2.9375,6.5625,6.75,-0.47113037,0.5913696,-0.5404053,-0.36914062
3a,3,Left Wrist,4488126,1779734662967,12.000207,-9.109179,-1.969293,90.69577,20.6297,66.32922,-95.79865,-49.384624,326.69537,0.0
3a,1,Left Ankle,4688107,1779734662985,-9.16,-1.46,-3.84,5.0625,-0.375,9.8125,-0.47088623,0.59020996,-0.541687,-0.36938477
3a,1,Left Ankle,4688126,1779734662986,-7.87,-1.71,-3.68,9.5,-3.875,9.9375,-0.47143555,0.58843994,-0.54296875,-0.36975098
3a,4,Right Wrist,30691054,1779734662989,4.555236,0.16500469,1.2370893,29.895039,52.571114,0.013727903,-140.05762,-66.931404,209.11812,0.0
3a,1,Left Ankle,4688146,1779734663016,-8.0,-2.29,-3.43,14.0,-10.3125,13.5,-0.47265625,0.5857544,-0.54437256,-0.37036133
3a,2,Right Ankle,1730131,1779734663022,-8.801453,2.7472956,3.3140595,11.3366375,-12.23376,10.427619,30.842293,66.993225,256.23846,0.0
