session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
2b,1,Left Ankle,4350199,1779734325075,-9.61,-1.18,-1.49,-0.8125,-4.9375,-1.3125,-0.56903076,0.43225098,-0.6345825,-0.2944336
2b,3,Left Wrist,4150227,1779734325080,5.4486585,-6.079866,2.9575288,-236.41423,62.069702,-282.9708,-92.08119,-55.223896,317.91766,0.0
2b,1,Left Ankle,4350225,1779734325100,-9.58,-1.19,-1.52,-0.875,-4.9375,-1.625,-0.5696411,0.43225098,-0.6338501,-0.29473877
2b,1,Left Ankle,4350246,1779734325100,-9.36,-1.14,-1.98,0.5625,-3.3125,-0.625,-0.5701294,0.4321289,-0.63342285,-0.29492188
2b,4,Right Wrist,30353185,1779734325102,9.226026,-6.6904325,0.86620176,-106.67496,63.91111,12.683728,-117.22557,-57.697613,200.05167,0.0
2b,2,Right Ankle,1392262,1779734325102,-8.193676,1.4168861,4.4745784,-8.543362,-7.3337593,-6.3723807,25.978882,67.96181,243.18217,0.0
2b,1,Left Ankle,4350258,1779734325127,-9.67,-1.02,-1.94,1.0,-4.25,-1.0625,-0.5706177,0.4319458,-0.6329956,-0.29516602
2b,3,Left Wrist,4150287,1779734325142,12.811374,-8.252549,-0.6173482,-335.95422,157.33969,-229.07079,-92.18644,-55.363846,317.87827,0.0
2b,1,Left Ankle,4350288,1779734325159,-9.52,-1.21,-2.07,2.625,-6.3125,-1.8125,-0.5715332,0.4315796,-0.6324463,-0.29516602
2b,1,Left Ankle,4350302,1779734325165,-9.37,-1.32,-1.7,4.1875,-8.1875,-1.5,-0.5726929,0.43103027,-0.6317749,-0.29516602
2b,4,Right Wrist,30353245,1779734325166,11.267104,-9.959028,-1.2945169,160.93504,15.121112,55.10373,-117.04972,-57.65248,199.94336,0.0
2b,2,Right Ankle,1392322,1779734325167,-8.3420315,1.0244633,4.3357944,5.1066375,-5.6537595,-8.122381,25.86385,67.92379,243.07262,0.0
2b,1,Left Ankle,4350326,1779734325186,-9.68,-1.07,-1.04,4.5625,-8.5625,-0.375,-0.5745239,0.42980957,-0.6308594,-0.29534912
2b,3,Left Wrist,4150347,1779734325200,23.330223,-14.1867485,-2.4837499,128.77577,117.7897,-58.690777,-92.168106,-55.423615,317.87726,0.0
2b,1,Left Ankle,4350347,1779734325217,-9.78,-1.29,-0.81,3.0,-6.625,-1.0625,-0.5750122,0.42956543,-0.6305542,-0.29534912
2b,4,Right Wrist,30353305,1779734325223,12.659727,-10.751053,-1.0313065,-110.244965,11.761112,47.893726,-116.9706,-57.61634,199.83798,0.0
2b,1,Left Ankle,4350362,1779734325248,-9.59,-1.28,-0.95,1.5625,-4.1875,-0.4375,-0.5757446,0.42913818,-0.63012695,-0.2954712
2b,1,Left Ankle,4350388,1779734325249,-9.6,-1.24,-1.07,0.125,-2.125,-0.25,-0.576355,0.428833,-0.6296387,-0.29577637
2b,3,Left Wrist,4150407,1779734325259,16.04647,-15.868903,-5.1086764,-19.624224,37.079697,37.839222,-92.23896,-55.36764,317.9223,0.0
2b,1,Left Ankle,4350410,1779734325281,-9.67,-1.23,-1.41,-0.1875,-0.5625,-0.5,-0.576355,0.42889404,-0.62957764,-0.29571533
2b,4,Right Wrist,30353365,1779734325282,10.041979,-6.7047887,0.2871387,-175.27496,9.171112,17.303728,-116.92921,-57.61914,199.74834,0.0
2b,1,Left Ankle,4350428,1779734325308,-9.6,-1.2,-1.54,-0.125,-1.9375,-2.125,-0.5765991,0.4290161,-0.6293335,-0.2956543
2b,1,Left Ankle,4350450,1779734325308,-9.29,-1.27,-1.83,0.0,-2.5625,-1.3125,-0.57696533,0.42895508,-0.6289673,-0.29577637
2b,2,Right Ankle,1392382,1779734325317,-8.358781,1.1728183,4.5559344,1.7466378,-1.9437598,-7.002381,25.766695,67.88236,242.98111,0.0
2b,3,Left Wrist,4150467,1779734325319,14.37628,-10.937296,0.9834501,14.395777,-23.0503,20.969221,-92.15898,-55.332474,317.86505,0.0
2b,1,Left Ankle,4350467,1779734325340,-9.64,-1.11,-1.59,0.375,-4.875,0.0,-0.57751465,0.4286499,-0.62854004,-0.29608154
