session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1c,1,None,3611353,1779733586225,-9.71,-1.54,-0.17,-0.625,0.5625,0.6875,-0.55700684,0.5112915,-0.512146,-0.4074707
1c,1,None,3611373,1779733586227,-9.57,-1.58,-0.31,-0.6875,1.6875,0.5,-0.5567627,0.5114746,-0.51226807,-0.40740967
1c,4,None,29614294,1779733586228,7.397909,2.761217,0.62931234,-39.75496,-15.888887,47.96373,-137.23735,-67.35086,239.70113,0.0
1c,2,None,653371,1779733586232,-7.298761,1.4144933,5.2259245,2.586638,5.1262403,9.727619,7.6628585,58.658115,201.794,0.0
1c,1,None,3611393,1779733586254,-9.56,-1.55,-0.49,-1.0625,0.875,0.6875,-0.5565796,0.5115967,-0.5123291,-0.4074707
1c,3,None,3411396,1779733586272,10.645869,-21.915565,1.7754744,0.9557764,83.8397,88.44922,-106.35877,-56.70993,339.68588,0.0
1c,1,None,3611414,1779733586289,-9.67,-1.54,-0.52,-1.25,0.1875,0.125,-0.5563965,0.51171875,-0.5123291,-0.40753174
1c,4,None,29614355,1779733586289,7.345267,-4.2330036,0.6963114,37.45504,2.1011114,11.563728,-137.08437,-67.357765,239.57066,0.0
1c,2,None,653431,1779733586294,-7.791682,1.6250616,5.156533,-3.5033622,1.2062402,7.347619,7.7880526,58.623898,201.90332,0.0
1c,1,None,3611441,1779733586316,-9.29,-1.64,-0.52,-0.9375,-0.8125,0.25,-0.5563965,0.5118408,-0.512146,-0.40759277
1c,1,None,3611460,1779733586318,-9.51,-1.64,-0.45,-0.875,-1.0,0.25,-0.5563965,0.5118408,-0.5120239,-0.40777588
1c,3,None,3411456,1779733586330,10.124234,-7.123136,3.5940197,-46.994225,26.0197,99.71922,-106.261185,-56.68499,339.58044,0.0
1c,1,None,3611475,1779733586347,-9.51,-1.59,-0.54,-0.8125,-1.75,0.4375,-0.5564575,0.5118408,-0.5117798,-0.40795898
1c,4,None,29614415,1779733586350,8.103792,-1.1941186,-0.014356935,-1.53496,20.86111,45.37373,-136.99884,-67.40077,239.48483,0.0
1c,2,None,653491,1779733586354,-7.796468,1.7973449,4.9938207,-4.203362,-2.7837596,0.557619,7.922222,58.59896,202.01913,0.0
1c,1,None,3611495,1779733586377,-9.27,-1.68,-0.76,-0.25,-2.5,0.375,-0.5566406,0.5118408,-0.5115967,-0.40795898
1c,1,None,3611521,1779733586379,-9.54,-1.51,-0.86,-0.0625,-6.3125,1.125,-0.5570679,0.5114136,-0.51116943,-0.4085083
1c,3,None,3411516,1779733586389,12.335202,-9.822241,2.8498516,33.505775,-50.7703,33.56922,-106.18,-56.664795,339.5299,0.0
1c,1,None,3611536,1779733586407,-9.8,-1.41,-0.74,1.0625,-7.875,0.5625,-0.55773926,0.5107422,-0.51049805,-0.4091797
1c,4,None,29614475,1779733586410,7.7233334,-0.6868401,0.4881358,18.835041,-13.648888,-1.3862722,-136.96368,-67.44658,239.45982,0.0
1c,2,None,653551,1779733586414,-7.7007546,1.6418114,5.022535,-7.0733624,-6.4237595,-6.0223813,8.043733,58.56649,202.12369,0.0
1c,1,None,3611563,1779733586439,-9.25,-1.63,-0.61,2.5,-9.0625,-0.25,-0.5586548,0.50994873,-0.50982666,-0.40979004
1c,1,None,3611581,1779733586440,-9.32,-1.75,-0.18,2.4375,-11.1875,0.25,-0.55981445,0.50897217,-0.50897217,-0.41046143
1c,3,None,3411576,1779733586449,11.768104,-14.969201,5.4652066,114.91577,10.829699,1.3692207,-106.04998,-56.644356,339.45276,0.0
1c,1,None,3611608,1779733586465,-9.75,-1.63,0.29,1.375,-9.875,1.875,-0.5610962,0.50756836,-0.5079346,-0.4118042
1c,4,None,29614535,1779733586468,9.192526,-3.4673004,1.591227,-18.54496,0.28111172,2.323728,-136.86526,-67.47249,239.3627,0.0
1c,2,None,653611,1779733586473,-7.4064374,1.4025291,5.2402816,-4.763362,-5.9337597,-8.612381,8.120955,58.515694,202.18929,0.0
1c,1,None,3611624,1779733586495,-9.83,-1.54,0.4,-0.25,-3.6875,1.9375,-0.56134033,0.50701904,-0.5076904,-0.41241455
1c,3,None,3411636,1779733586507,7.633306,-13.334904,11.07159,-24.384224,42.9597,39.93922,-105.95454,-56.6235,339.3559,0.0
1c,1,None,3611649,1779733586525,-9.67,-1.57,0.14,-1.125,0.6875,1.4375,-0.56121826,0.506958,-0.5076904,-0.41271973
1c,4,None,29614594,1779733586528,6.636992,0.509571,-3.4337006,19.95504,1.6811113,-29.176273,-137.06116,-67.494125,239.5528,0.0
1c,2,None,653671,1779733586533,-8.004643,1.2469958,5.2546387,-3.153362,-5.7237597,-5.182381,8.218482,58.46996,202.2723,0.0
1c,1,None,3611674,1779733586555,-9.65,-1.51,-0.4,-1.6875,2.3125,1.6875,-0.56073,0.5070801,-0.5079346,-0.41278076
1c,1,None,3611684,1779733586556,-9.83,-1.38,-0.61,-1.625,1.5625,1.3125,-0.56036377,0.5072632,-0.5081177,-0.41296387
1c,3,None,3411696,1779733586572,11.705891,-4.926525,-7.6833534,-173.76422,20.489698,49.109222,-106.110344,-56.616352,339.429,0.0
1c,1,None,3611704,1779733586590,-9.6,-1.42,-0.76,-1.125,-0.3125,0.25,-0.56018066,0.50738525,-0.50805664,-0.41308594
1c,1,None,3611728,1779733586590,-9.59,-1.48,-0.57,-0.75,-2.9375,-0.3125,-0.56030273,0.5072632,-0.5078125,-0.41333008
1c,4,None,29614655,1779733586590,6.809275,-2.5245278,-1.8568304,-25.54496,-46.75889,-5.376272,-136.93228,-67.4571,239.43028,0.0
1c,2,None,653731,1779733586594,-8.059678,1.2804952,5.5728836,-3.363362,3.86624,1.187619,8.290978,58.419216,202.33537,0.0
1c,1,None,3611744,1779733586615,-9.64,-1.55,-0.25,-0.8125,-4.625,-0.625,-0.5606079,0.5070801,-0.5073242,-0.41375732
1c,3,None,3411756,1779733586630,4.9342017,-16.206291,2.065006,-272.04422,-10.3803005,66.67922,-106.14154,-56.543594,339.37405,0.0
1c,1,None,3611772,1779733586649,-9.59,-1.6,-0.29,-0.375,-4.125,-0.6875,-0.56103516,0.506897,-0.50683594,-0.4140625
1c,1,None,3611792,1779733586649,-9.7,-1.49,-0.31,0.625,-2.4375,-0.5625,-0.5612793,0.50665283,-0.5065918,-0.41430664
1c,4,None,29614714,1779733586649,6.345067,-3.103591,-1.2107683,15.615041,-72.86889,-1.4562719,-136.80815,-67.42408,239.32748,0.0
1c,2,None,653791,1779733586653,-7.250904,1.218282,5.369494,-6.583362,4.3562403,4.8976192,8.343377,58.36534,202.38297,0.0
1c,1,None,3611810,1779733586675,-9.61,-1.54,-0.3,0.875,-2.4375,-0.75,-0.5616455,0.5064697,-0.50634766,-0.41436768
1c,3,None,3411816,1779733586689,11.981065,-12.138493,-1.5409777,-82.76423,-6.4603004,73.259224,-106.102005,-56.456512,339.31424,0.0
1c,1,None,3611833,1779733586706,-9.42,-1.66,-0.21,0.5625,-3.8125,-0.75,-0.5621948,0.5062256,-0.50567627,-0.41467285
1c,1,None,3611852,1779733586706,-9.67,-1.54,-0.1,0.5,-3.625,-0.25,-0.56256104,0.50598145,-0.50531006,-0.414917
1c,4,None,29614775,1779733586710,8.156434,0.9235294,-0.22253251,-29.18496,-64.818886,24.163729,-136.87563,-67.459305,239.38397,0.0
1c,2,None,653851,1779733586713,-7.81561,1.3929579,5.1589255,-4.273362,4.0062404,4.267619,8.457302,58.327106,202.4821,0.0
1c,1,None,3611872,1779733586736,-9.58,-1.59,-0.02,0.75,-2.875,-0.5625,-0.5629883,0.50567627,-0.5050049,-0.4151001
1c,3,None,3411876,1779733586748,10.251054,-12.404096,-0.715454,-16.894224,2.4996996,86.48923,-106.02961,-56.370255,339.24396,0.0
1c,1,None,3611892,1779733586765,-9.45,-1.67,0.0,0.25,-2.625,-0.25,-0.5632324,0.50561523,-0.50476074,-0.41516113
1c,4,None,29614834,1779733586768,5.1989055,-2.8619163,-2.120041,10.01504,-44.65889,-5.9362717,-136.81232,-67.382805,239.3334,0.0
1c,2,None,653911,1779733586772,-7.751004,1.3809937,5.0536413,-5.463362,2.6762402,2.587619,8.576309,58.29188,202.58553,0.0
1c,1,None,3611916,1779733586795,-9.59,-1.66,0.06,-0.8125,-0.625,0.8125,-0.5637207,0.5053711,-0.5041504,-0.41552734
1c,1,None,3611932,1779733586796,-9.54,-1.64,0.05,-0.6875,0.0,1.0625,-0.5637207,0.50531006,-0.50408936,-0.4156494
1c,3,None,3411936,1779733586807,12.500307,-5.857333,1.0073783,85.37577,33.929703,67.86922,-105.90309,-56.387527,339.15347,0.0
